"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-04-17","91.8","-1.17","5.54","deGrom, Jacob",606132,594798,"home_run","hit_into_play",,,,,"14","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","X",,"fly_ball","3","2",2021,"0.33","0.38","1.02","1.21",,,,"2","5","Bot",,,,,"543510",,,4.914571046365283,-133.61350392604956,-6.063056444356992,3.018946961821936,24.873432252267765,-26.61729427080376,"3.49","1.6","409","99.8","31","93.4","2528","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.58","0.523","0.958","2","1","0","3","6","40","7","Slider","2","1","2","1","1","3","3","1","Strategic","Standard","153","0.114","0.97"
"SL","2021-04-17","90.8","-1.02","5.54","deGrom, Jacob",606132,594798,,"foul",,,,,"12","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","S",,,"3","2",2021,"0.51","0.31","1.21","3.01",,,,"2","5","Bot",,,,,"543510",,,4.536420200560957,-132.42374361625536,-1.179039988917077,5.237443943430739,24.095531168603657,-28.51183339002038,"3.49","1.6","134","66.2","16","92.5","2602","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.64",,,,,,,,"40","6","Slider","2","1","2","1","1","2","2","1","Strategic","Standard","149","0","0"
"FF","2021-04-17","99.4","-1.16","5.54","deGrom, Jacob",606132,594798,,"ball",,,,,"11","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","B",,,"2","2",2021,"-0.63","1.22","-0.68","4.67",,,,"2","5","Bot",,,,,"543510",,,2.8118932592489365,-144.82461289474614,0.118736830234631,-9.45507302621579,32.223326521272234,-15.141347715208363,"3.49","1.63",,,,"100.7","2462","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.68",,,,,,,,"40","5","4-Seam Fastball","2","1","2","1","1","2","2","1","Strategic","Standard","212","0","0.043"
"CH","2021-04-17","90.7","-0.92","5.51","deGrom, Jacob",606132,594798,,"foul",,,,,"14","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","S",,,"2","1",2021,"-1.02","0.32","0.85","2.12",,,,"2","5","Bot",,,,,"543510",,,6.6845948578234635,-132.02823556893034,-3.3811573964522483,-13.295564566857472,24.581560796084656,-27.87854590910208,"3.49","1.6","17","50.9","-4","92.4","1808","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.52",,,,,,,,"40","4","Changeup","2","1","2","1","1","2","2","1","Strategic","Standard","234","0","-0.028"
"CH","2021-04-17","92.0","-1","5.45","deGrom, Jacob",606132,594798,,"ball",,,,,"14","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","B",,,"1","1",2021,"-1.23","0.13","0.80","0.48",,,,"2","5","Bot",,,,,"543510",,,7.378273741059293,-133.73947867110238,-7.2119117584668,-16.336804943617487,25.504854728525178,-29.39858468617025,"3.49","1.68",,,,"93.9","1774","7.2",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.31",,,,,,,,"40","3","Changeup","2","1","2","1","1","2","2","1","Strategic","Standard","237","0","0.02"
"SL","2021-04-17","92.5","-1.11","5.55","deGrom, Jacob",606132,594798,,"ball",,,,,"12","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","B",,,"0","1",2021,"0.43","0.5","1.38","2.91",,,,"2","5","Bot",,,,,"543510",,,5.494235334120521,-134.78788278586646,-2.1425586137362056,4.341657152371088,24.374560794255544,-25.774846331661287,"3.49","1.74",,,,"94.4","2654","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.54",,,,,,,,"40","2","Slider","2","1","2","1","1","2","2","1","Strategic","Standard","152","0","0.014"
"SL","2021-04-17","92.1","-1.23","5.54","deGrom, Jacob",606132,594798,,"foul",,,,,"6","Raimel Tapia homers (2) on a fly ball to right field.","R","L","R","COL","NYM","S",,,"0","0",2021,"0.32","0.22","0.71","2.68",,,,"2","5","Bot",,,,,"543510",,,4.281055236014014,-134.24241774163445,-2.0512131096584074,3.1192212311423253,24.345374386547373,-29.261348752191708,"3.49","1.6",,,,"94.2","2470","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.42",,,,,,,,"40","1","Slider","2","1","2","1","1","2","2","1","Strategic","Standard","155","0","-0.018"
"FF","2021-04-17","100.1","-0.98","5.55","deGrom, Jacob",602074,594798,"sac_fly","hit_into_play",,,,,"12","Yonathan Daza out on a sacrifice fly to right fielder Michael Conforto.   Dom Nunez scores.","R","R","R","COL","NYM","X","9","line_drive","0","2",2021,"-0.67","1.12","1.01","2.71","624513",,,"1","5","Bot",175.89,110.26,,,"543510",,,7.191546836931024,-145.71617307546146,-5.245893927524271,-11.097215400557253,29.325567112464334,-15.206390997182885,"3.47","1.59","254","85.6","17","102.2","2412","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.4","0.931","0.886","0","1","0","0","4","39","3","4-Seam Fastball","1","1","1","1","1","2","2","1","Strategic","Standard","219","0.069","0.007"
"FF","2021-04-17","99.9","-1.08","5.48","deGrom, Jacob",602074,594798,,"swinging_strike",,,,,"3","Yonathan Daza out on a sacrifice fly to right fielder Michael Conforto.   Dom Nunez scores.","R","R","R","COL","NYM","S",,,"0","1",2021,"-0.52","1.13","0.54","3.40","624513",,,"1","5","Bot",,,,,"543510",,,5.767007183066049,-145.60856820065086,-3.150514839647381,-8.556777114723392,28.69607555023008,-15.44190025429792,"3.47","1.59",,,,"102.1","2467","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.5",,,,,,,,"39","2","4-Seam Fastball","1","1","1","1","1","1","1","1","Strategic","Standard","216","0","-0.115"
"SL","2021-04-17","91.0","-1.14","5.52","deGrom, Jacob",602074,594798,,"foul",,,,,"9","Yonathan Daza out on a sacrifice fly to right fielder Michael Conforto.   Dom Nunez scores.","R","R","R","COL","NYM","S",,,"0","0",2021,"0.51","0.25","0.79","2.11","624513",,,"1","5","Bot",,,,,"543510",,,3.794251011068506,-132.67084964094013,-3.3404680181075963,5.439665053495775,22.334812011476618,-28.821941523227792,"3.47","1.59","169","65.6","42","92.8","2589","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.72",,,,,,,,"39","1","Slider","1","1","1","1","1","1","1","1","Strategic","Standard","136","0","-0.07"
"FF","2021-04-17","98.8","-1.15","5.46","deGrom, Jacob",624513,594798,"triple","hit_into_play",,,,,"6","Dom Nunez triples (1) on a fly ball to right fielder Michael Conforto.   Josh Fuentes scores.","R","L","R","COL","NYM","X","9","fly_ball","0","0",2021,"-0.43","1.25","0.83","2.82",,,"658069","1","5","Bot",220.75,83.34,,,"543510",,,6.487563649641959,-143.7829088581449,-4.753728906399421,-7.421177664304477,30.569190890567675,-13.931953726270363,"3.41","1.56","366","93.6","31","100.5","2349","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.46","0.186","0.315","1.6","1","1","2","3","38","1","4-Seam Fastball","0","1","0","1","1","1","1","1","Infield shift","Standard","215","0.333","1.443"
"SL","2021-04-17","91.7","-1.07","5.61","deGrom, Jacob",656541,594798,"strikeout","swinging_strike",,,,,"14","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S","2",,"1","2",2021,"0.38","0.22","1.28","2.10",,,"658069","0","5","Bot",,,,,"543510",,,5.196250431366397,-133.6486719525746,-3.6473109074927583,3.711013180704682,24.174593173848567,-28.982706702702448,"3.58","1.68",,,,"93.5","2554","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.59",,,"0","1","0","0",,"37","4","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","155","-0.071","-0.268"
"SL","2021-04-17","92.4","-1.15","5.51","deGrom, Jacob",656541,594798,,"ball",,,,,"14","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","B",,,"0","2",2021,"0.33","0.36","1.17","1.13",,,"658069","0","5","Bot",,,,,"543510",,,5.234265898326783,-134.5258562082239,-6.299693073637755,3.158714506731168,23.728116739316985,-26.81554416861604,"3.58","1.56",,,,"94.2","2473","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.62",,,,,,,,"37","3","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","178","0","0.031"
"FF","2021-04-17","97.8","-1.24","5.58","deGrom, Jacob",656541,594798,,"foul",,,,,"6","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S",,,"0","1",2021,"-0.56","1.27","0.65","2.93",,,"658069","0","5","Bot",,,,,"543510",,,6.466664904453959,-142.3176147558829,-4.660967397460164,-9.001037376304621,31.16694674013977,-14.03925677327041,"3.58","1.68","206","82.4","18","99.2","2322","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.51",,,,,,,,"37","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","224","0","-0.088"
"FF","2021-04-17","98.7","-1.16","5.57","deGrom, Jacob",656541,594798,,"foul_bunt",,,,,"3","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S",,,"0","0",2021,"-0.71","1.33","0.82","3.00",,,"658069","0","5","Bot",,,,,"543510",,,7.130163838497005,-143.66018054136026,-4.723094298883694,-11.410227293165656,31.39550664872134,-12.869226815768789,"3.58","1.68","79",,,"100.3","2415","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.49",,,,,,,,"37","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","223","0","-0.058"
"SL","2021-04-17","89.5","-1.29","5.6","deGrom, Jacob",658069,594798,"field_error","hit_into_play",,,,,"9","Josh Fuentes reaches on a throwing error by second baseman Jeff McNeil.","R","R","R","COL","NYM","X","4","ground_ball","0","1",2021,"0.38","0.12","0.74","2.11",,,,"0","5","Bot",125,135.11,,,"543510",,,4.238248870643351,-130.4406771737586,-2.9760654979586194,3.6360333131029945,23.93747378577787,-30.46255524433014,"3.47","1.59","14","89.7","-8","90.8","2496","6.7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.8","0.177","0.159","0.9","1","0","0","2","36","2","Slider","0","1","0","1","1","0","0","1","Standard","Standard","141","0.077","0.468"
"SL","2021-04-17","89.7","-1.2","5.61","deGrom, Jacob",658069,594798,,"swinging_strike",,,,,"8","Josh Fuentes reaches on a throwing error by second baseman Jeff McNeil.","R","R","R","COL","NYM","S",,,"0","0",2021,"0.31","0.11","-0.13","1.65",,,,"0","5","Bot",,,,,"543510",,,2.016349911405483,-130.77286884912218,-4.17483106193836,3.2031471528227184,23.82825904786745,-30.304741545238517,"3.47","1.59",,,,"91.2","2407","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.71",,,,,,,,"36","1","Slider","0","1","0","1","1","0","0","1","Standard","Standard","149","0","-0.038"
"FF","2021-04-17","99.8","-1.1","5.51","deGrom, Jacob",543068,594798,"strikeout","swinging_strike",,,,,"6","C.J. Cron strikes out swinging.","R","R","R","COL","NYM","S","2",,"1","2",2021,"-0.36","1.47","0.59","2.72",,,,"2","4","Bot",,,,,"543510",,,5.541467811848535,-145.3056104297073,-5.855548783025172,-6.249783957815727,30.59833821482484,-10.175431299246837,"3.55","1.63",,,,"101.3","2512","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.64",,,"0","1","0","0",,"32","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Strategic","210","-0.019","-0.073"
"FF","2021-04-17","98.9","-1.14","5.57","deGrom, Jacob",543068,594798,,"swinging_strike",,,,,"3","C.J. Cron strikes out swinging.","R","R","R","COL","NYM","S",,,"1","1",2021,"-0.43","1.34","0.70","3.52",,,,"2","4","Bot",,,,,"543510",,,6.083116633895044,-143.99988186173687,-3.362302404506618,-7.29017648330845,31.145143144440294,-12.86399201105875,"3.55","1.63",,,,"100.3","2441","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.64",,,,,,,,"32","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","213","0","-0.027"
"FF","2021-04-17","99.4","-1.21","5.45","deGrom, Jacob",543068,594798,,"ball",,,,,"14","C.J. Cron strikes out swinging.","R","R","R","COL","NYM","B",,,"0","1",2021,"-0.43","1.42","1.07","1.54",,,,"2","4","Bot",,,,,"543510",,,7.365378513256623,-144.5180411691737,-8.806324259265505,-7.617554299474471,30.693653502177877,-10.384329014122612,"4.03","1.77",,,,"101","2470","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.48",,,,,,,,"32","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Strategic","215","0","0.014"
"SL","2021-04-17","90.2","-1.17","5.48","deGrom, Jacob",543068,594798,,"called_strike",,,,,"5","C.J. Cron strikes out swinging.","R","R","R","COL","NYM","S",,,"0","0",2021,"0.44","0.03","0.08","2.55",,,,"2","4","Bot",,,,,"543510",,,2.20823725098799,-131.5893733963316,-1.557280480010739,4.817033244948458,21.527986331817484,-31.687123059769306,"3.95","1.65",,,,"92.1","2595","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.69",,,,,,,,"32","1","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","126","0","-0.018"
"SL","2021-04-17","90.7","-1.25","5.56","deGrom, Jacob",453568,594798,"strikeout","swinging_strike",,,,,"9","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","S","2",,"2","2",2021,"0.51","0.1","0.74","1.79",,,,"1","4","Bot",,,,,"543510",,,3.933974984159605,-132.2339345848946,-3.9077138386385344,5.39412081438094,21.67561131380073,-30.49465354104157,"3.49","1.6",,,,"92.6","2590","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.69",,,"0","1","0","0",,"31","6","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","140","-0.028","-0.142"
"SL","2021-04-17","91.0","-1.16","5.54","deGrom, Jacob",453568,594798,,"foul",,,,,"14","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","S",,,"2","2",2021,"0.42","0.3","1.00","1.57",,,,"1","4","Bot",,,,,"543510",,,4.567531188364072,-132.51285236794706,-4.802850234877745,4.0847408075598715,25.675053468822004,-27.8890811950517,"3.49","1.6",,,,"92.5","2674","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.56",,,,,,,,"31","5","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","136","0","0"
"SL","2021-04-17","92.8","-1.33","5.52","deGrom, Jacob",453568,594798,,"ball",,,,,"13","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","B",,,"1","2",2021,"0.26","0.45","-1.72","2.09",,,,"1","4","Bot",,,,,"543510",,,-1.58724477494259,-135.21157059049176,-4.102221827850801,3.508562790683417,25.70880150946219,-25.960608643114412,"3.71","1.67",,,,"94.2","2576","6.7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.77",,,,,,,,"31","4","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","160","0","0.028"
"CH","2021-04-17","92.0","-1.08","5.42","deGrom, Jacob",453568,594798,,"ball",,,,,"14","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","B",,,"0","2",2021,"-1.09","0.19","0.30","0.97",,,,"1","4","Bot",,,,,"543510",,,5.985868427803056,-133.91506135451675,-5.9943270568054,-14.387134962421653,26.65316367709403,-28.801727361038566,"3.71","1.75",,,,"93.8","1814","7.2",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.34",,,,,,,,"31","3","Changeup","0","1","0","1","1","0","0","1","Infield shift","Standard","232","0","0.013"
"SL","2021-04-17","92.5","-1.24","5.58","deGrom, Jacob",453568,594798,,"foul",,,,,"14","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","S",,,"0","1",2021,"0.35","0.32","1.32","1.67",,,,"1","4","Bot",,,,,"543510",,,5.810024317080404,-134.6342987727954,-4.973524318736852,3.1426170155856905,25.58441790571465,-27.49050563957791,"3.49","1.6","155","95.5","9","93.7","2521","6.7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.78",,,,,,,,"31","2","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","142","0","-0.035"
"SL","2021-04-17","93.1","-1.21","5.53","deGrom, Jacob",453568,594798,,"swinging_strike",,,,,"14","Charlie Blackmon strikes out swinging.","R","L","R","COL","NYM","S",,,"0","0",2021,"0.36","0.23","1.07","0.97",,,,"1","4","Bot",,,,,"543510",,,5.110571075473364,-135.4830453609143,-6.567529679854819,3.53803229187681,25.780721231922787,-28.282804254778767,"3.49","1.6",,,,"94.8","2431","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.5",,,,,,,,"31","1","Slider","0","1","0","1","1","0","0","1","Infield shift","Strategic","163","0","-0.027"
"FF","2021-04-17","99.2","-1.2","5.47","deGrom, Jacob",596115,594798,"strikeout","foul_tip",,,,,"3","Trevor Story strikes out on a foul tip.","R","R","R","COL","NYM","S","2",,"1","2",2021,"-0.5","1.32","0.81","3.43",,,,"0","4","Bot",,,,,"543510",,,6.762857163489143,-144.37726680808973,-3.3172286283791976,-8.52743008127966,31.216920651095414,-13.097676576864318,"3.47","1.59",,,,"100.6","2377","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.64",,,"0","1","0","0",,"30","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","218","-0.04","-0.173"
"FF","2021-04-17","99.5","-1.26","5.46","deGrom, Jacob",596115,594798,,"foul",,,,,"6","Trevor Story strikes out on a foul tip.","R","R","R","COL","NYM","S",,,"1","1",2021,"-0.44","1.18","0.46","2.75",,,,"0","4","Bot",,,,,"543510",,,5.840952830243311,-144.8869236812314,-4.889377953319176,-7.466244596070972,30.864795197683545,-14.642953961939382,"3.47","1.59","209","81.8","18","101.2","2435","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.51",,,,,,,,"30","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","216","0","-0.057"
"FF","2021-04-17","98.5","-1.24","5.44","deGrom, Jacob",596115,594798,,"ball",,,,,"12","Trevor Story strikes out on a foul tip.","R","R","R","COL","NYM","B",,,"0","1",2021,"-0.54","1.22","1.36","3.30",,,,"0","4","Bot",,,,,"543510",,,8.442775038409428,-143.35009946999085,-3.26929003727503,-9.24127012469494,30.649954529534448,-14.68962411301252,"3.68","1.7",,,,"100.2","2382","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.43",,,,,,,,"30","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","212","0","0.027"
"SL","2021-04-17","91.5","-1.23","5.58","deGrom, Jacob",596115,594798,,"swinging_strike",,,,,"14","Trevor Story strikes out on a foul tip.","R","R","R","COL","NYM","S",,,"0","0",2021,"0.62","0.11","0.74","1.02",,,,"0","4","Bot",,,,,"543510",,,3.6684271930119077,-133.24722093223278,-5.9544245690353765,6.577780703525478,27.89700887377245,-29.78056031293552,"3.47","1.59",,,,"92.4","2421","6.7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.75",,,,,,,,"30","1","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","162","0","-0.038"
"FF","2021-04-17","99.3","-1.25","5.5","deGrom, Jacob",641857,594798,"strikeout","swinging_strike",,,,,"12","Ryan McMahon strikes out swinging.","R","L","R","COL","NYM","S","2",,"0","2",2021,"-0.62","1.33","0.15","3.74",,,,"2","3","Bot",,,,,"543510",,,5.367985050458304,-144.64330819555215,-2.6065489438710276,-9.91947673977327,30.853011091747202,-13.014010111011492,"3.47","1.59",,,,"101.1","2387","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.45",,,"0","1","0","0",,"25","4","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","222","-0.016","-0.061"
"FF","2021-04-17","99.7","-1.27","5.43","deGrom, Jacob",641857,594798,,"foul",,,,,"2","Ryan McMahon strikes out swinging.","R","L","R","COL","NYM","S",,,"0","2",2021,"-0.72","1.27","-0.17","3.14",,,,"2","3","Bot",,,,,"543510",,,4.773835990513776,-145.30978792956063,-4.053654729436843,-11.319466104858888,28.725924197061385,-13.317152674996127,"3.47","1.59","316","95.9","22","101.7","2555","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.55",,,,,,,,"25","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","218","0","0"
"SL","2021-04-17","92.9","-1.16","5.6","deGrom, Jacob",641857,594798,,"swinging_strike",,,,,"14","Ryan McMahon strikes out swinging.","R","L","R","COL","NYM","S",,,"0","1",2021,"0.2","0.37","1.17","1.40",,,,"2","3","Bot",,,,,"543510",,,5.60544132137334,-135.34142626803515,-5.96227039857536,1.5026307414440203,23.64512442836613,-26.694012797194972,"3.47","1.59",,,,"94.6","2470","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.7",,,,,,,,"25","2","Slider","0","1","0","1","1","0","0","1","Infield shift","Strategic","167","0","-0.024"
"SL","2021-04-17","92.1","-1.25","5.56","deGrom, Jacob",641857,594798,,"foul",,,,,"12","Ryan McMahon strikes out swinging.","R","L","R","COL","NYM","S",,,"0","0",2021,"0.2","0.19","0.95","2.60",,,,"2","3","Bot",,,,,"543510",,,5.198622558716225,-134.2890332652675,-2.2183174388434184,1.5982938361168642,23.38065979215764,-29.670886279961373,"3.47","1.59","5","71.8","-28","93.9","2595","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.69",,,,,,,,"25","1","Slider","0","1","0","1","1","0","0","1","Infield shift","Strategic","125","0","-0.018"
"FF","2021-04-17","100.8","-1.25","5.48","deGrom, Jacob",606132,594798,"strikeout","swinging_strike",,,,,"3","Raimel Tapia strikes out swinging.","R","L","R","COL","NYM","S","2",,"0","2",2021,"-0.64","1.22","0.37","3.37",,,,"1","3","Bot",,,,,"543510",,,6.117681900414283,-146.7988152313086,-3.5515228692566003,-10.607409619939768,29.58553899241498,-13.794322158625116,"3.49","1.6",,,,"102.6","2469","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.62",,,"0","1","0","0",,"24","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Strategic","Standard","216","-0.024","-0.101"
"FF","2021-04-17","98.9","-1.22","5.4","deGrom, Jacob",606132,594798,,"foul",,,,,"3","Raimel Tapia strikes out swinging.","R","L","R","COL","NYM","S",,,"0","1",2021,"-0.81","1.18","0.76","2.93",,,,"1","3","Bot",,,,,"543510",,,7.3817656186824046,-144.05099230480775,-4.176077017382399,-12.85605842221808,27.798134363082635,-14.931991249036107,"3.49","1.6","197","66.5","35","100.8","2373","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.57",,,,,,,,"24","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Strategic","Standard","214","0","-0.035"
"FF","2021-04-17","98.9","-1.26","5.47","deGrom, Jacob",606132,594798,,"swinging_strike",,,,,"2","Raimel Tapia strikes out swinging.","R","L","R","COL","NYM","S",,,"0","0",2021,"-0.58","1.27","0.10","3.56",,,,"1","3","Bot",,,,,"543510",,,5.119333859420196,-144.09216396189655,-2.844923460171512,-9.14267563209391,29.46482581524989,-13.88360409160201,"3.49","1.6",,,,"100.5","2328","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.66",,,,,,,,"24","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Strategic","Standard","216","0","-0.027"
"FF","2021-04-17","98.6","-1.11","5.51","deGrom, Jacob",592346,594798,"strikeout","swinging_strike",,,,,"2","Chi Chi Gonzalez strikes out swinging.","R","R","R","COL","NYM","S","2",,"2","2",2021,"-0.57","1.27","0.28","3.54",,,,"0","3","Bot",,,,,"543510",,,5.168066293933309,-143.61805395366258,-2.950118215121174,-9.05925997224285,29.800794128620737,-14.025947798038864,"3.49","1.6",,,,"100.3","2386","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.55",,,"0","1","0","0",,"23","5","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","209","-0.034","-0.216"
"SL","2021-04-17","91.4","-1.27","5.58","deGrom, Jacob",592346,594798,,"ball",,,,,"14","Chi Chi Gonzalez strikes out swinging.","R","R","R","COL","NYM","B",,,"1","2",2021,"0.46","0.22","1.11","1.41",,,,"0","3","Bot",,,,,"543510",,,5.052503888010468,-133.01362495969403,-5.195779220784022,4.45456431828713,26.19314573422533,-28.720625273082998,"3.54","1.67",,,,"92.5","2597","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.74",,,,,,,,"23","4","Slider","0","1","0","1","1","0","0","1","Standard","Standard","162","0","0.043"
"FF","2021-04-17","98.3","-1.24","5.51","deGrom, Jacob",592346,594798,,"called_strike",,,,,"6","Chi Chi Gonzalez strikes out swinging.","R","R","R","COL","NYM","S",,,"1","1",2021,"-0.59","1.24","0.81","2.38",,,,"0","3","Bot",,,,,"543510",,,6.984815993131083,-142.99555974844915,-6.023001394113309,-9.526405157096583,29.062301092176096,-13.94789185679561,"3.57","1.74",,,,"100","2335","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.54",,,,,,,,"23","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","216","0","-0.057"
"FF","2021-04-17","97.3","-1.31","5.48","deGrom, Jacob",592346,594798,,"foul",,,,,"5","Chi Chi Gonzalez strikes out swinging.","R","R","R","COL","NYM","S",,,"1","0",2021,"-0.59","1.39","0.22","2.76",,,,"0","3","Bot",,,,,"543510",,,5.537180563206735,-141.5635915131792,-5.005060678679404,-9.146917759675265,32.869824814240765,-12.567908566919225,"3.49","1.6",,,,"98.4","2457","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.57",,,,,,,,"23","2","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","214","0","-0.049"
"FF","2021-04-17","97.0","-1.39","5.51","deGrom, Jacob",592346,594798,,"ball",,,,,"12","Chi Chi Gonzalez strikes out swinging.","R","R","R","COL","NYM","B",,,"0","0",2021,"-0.8","1.35","0.60","3.61",,,,"0","3","Bot",,,,,"543510",,,7.237706444201338,-141.16291782815412,-2.643455348446501,-12.32141618778917,32.676080796503356,-13.790753566351329,"3.49","1.67",,,,"98.1","2335","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.55",,,,,,,,"23","1","4-Seam Fastball","0","1","0","1","1","0","0","1","Standard","Standard","220","0","0.038"
